timestamp,comment-id,author-id,agrees,disagrees,moderated,is-meta,is-seed,group-informed-consensus,comment-body
1693988544959,118,113,31,2,1,false,false,0.4975961538461539,We need policy provisions for the design and methods by which AI is developed to ensure it is safe and not harmful or breaking human rights
1693933991740,116,110,17,1,1,false,false,0.34090909090909094,We need policy provisions for the design and methods by which AI is developed to ensure it is safe and to prevent market fragmentation
1693933855739,115,110,18,5,1,false,false,0.27667984189723327,"There are cases in which AI should not be implemented or used due to significant systemic or cultural discrimination (e.g., recidivism risk)"
1693933799161,114,110,19,2,1,false,false,0.3571428571428571,"The US should establish a NIST or FDA-style federal agency to regulate the development and deployment of AI, particularly frontier models."
1693808008520,113,84,8,4,1,false,false,0.04347826086956521,We should talk about how OpenAI is interfering with non-profit efforts and prevent it somehow
1693744153664,112,26,25,13,1,false,false,0.35714285714285715,"We are unlikely to ever agree on global AI regulation due to cultural differences, and should discuss the impact of AI regulation boundaries"
1693743570469,111,26,32,7,1,false,false,0.43636363636363634,"To mitigate AI existential risks we must also research how, and prevent that, AI's can influence and manipulate humans to do their bidding."
1693663678531,110,97,15,6,1,false,false,0.2391304347826087,There is no such thing as safe open source ai. Any safety measures or bias mitigation can be reverse engineered.
1693599572111,109,92,12,8,1,false,false,0.14545454545454548,"We need cooperative-ownership of AI models: the missing piece is not regulation, but ownership."
1693589361026,108,90,18,5,1,false,false,0.24852071005917165,AI development should be targeted at clearly demarcated contexts and the communities in those contexts involved in the development of the AI
1693582768251,107,21,3,26,1,false,false,0.018518518518518517,International opinion and deliberation on AI is fundamentally risky unless it is restricted to liberal democracies
1693582576120,106,21,9,15,1,false,false,0.08000000000000002,"DEI-based framings of this debate are silly, just as they would be if applied to nuclear weapons regulation.  Focus on existential risk."
1693578282989,105,47,15,8,1,false,false,0.13333333333333333,"I think that, on the whole, the West is more advanced and is accelerating faster in AI development, compared to China"
1693578123437,104,47,6,21,1,false,false,0.01856763925729443,"The biggest AI-related geopolitical risk is the US advancing AI first, and China either copying or stealing those innovations"
1693578051472,103,47,19,12,1,false,false,0.2,Western arguments that we are in an AI race against China and therefore must innovate quickly are ill-considered
1693577247868,102,48,33,2,1,false,false,0.3411764705882353,"Short-term AI risks to economic and social inequalities are linked, and should be addressed together in ways that acknowledge intersections"
1693424491107,99,85,26,15,1,false,false,0.08547008547008546,"The pace of AI development should be dictated by the public, not companies"
1693424698942,101,85,7,26,1,false,false,0.05128205128205128,The public have sufficient familiarity with the domains affected by AI to make valuable judgements about AI itself
1693424641352,100,85,1,1,-1,false,false,0.25,AI does not pose substantially different challenges to those we've already addressed in the case of other technologies or science
1693414420753,98,79,10,14,1,false,false,0.08465608465608465,We should be more worried about AI arms races between corporations than ones between governments.
1693327807032,97,79,31,6,1,false,false,0.35353535353535354,"More attention should be paid to short-term AI risks related to economic inequality, relative to social inequality, than there is currently."
1693313163432,96,81,31,6,1,false,false,0.32773109243697474,The way the media report on AI is driving a hype that is counter-productive to the broad objective of developing ethical frameworks.
1693307093711,95,2,31,1,1,false,false,0.44607843137254893,We should think about many schools of moral philosophy when developing AI
1693213235851,94,76,43,5,1,false,false,0.4473684210526315,Communities affected by use of AI tools must have a say in decisions about their development or adoption
1693002672975,85,70,29,13,1,false,false,0.24483306836248012,AI development should not be accelerated on the fear that China might get ahead of the US.
1693004237112,92,70,37,4,1,false,false,0.43269230769230765,AI regulatory bodies should be created to rapidly respond to novel less-than-existential AI alignment failures while legislation catches up.
1693032447309,93,71,27,7,1,false,false,0.21978021978021978,"More safety checks, peer review, and scrutiny from regulatory bodies, needs to happen before a Large singular AI training run even begins."
1693003886932,91,70,8,19,1,false,false,0.03686635944700461,"If mass unemployment ensues from AI, expanding existing welfare programs is preferable to creating a universal basic income (UBI)."
1693003593141,90,70,12,25,1,false,false,0.0625,"An AI development pause is good for its own sake, even if the time is not used by governments to debate or enact regulations."
1693003318284,89,70,31,2,1,false,false,0.4423076923076924,"AI alignment failures are better to happen sooner, with less powerful systems, than later, with more powerful systems."
1693003156211,88,70,10,26,1,false,false,0.05075187969924812,"Artificial general intelligence is likely to be created before 2030, assuming business-as-usual (no major regulation, no new major wars)."
1693002742772,87,70,10,0,-1,false,false,0.41666666666666663,"Successfully aligned AI will use many schools of moral philosophy, not just one."
1693002686059,86,70,19,5,1,false,false,0.2784090909090909,A world of many AI superintelligences is preferable to a world with only one AI superintelligence.
1693002610702,84,70,30,7,1,false,false,0.22090729783037477,Among the goals of an aligned AI superintelligence should be the material prosperity of all humans relatively equally.
1693002314205,83,70,23,8,1,false,false,0.18796992481203004,The creation of sentient AI should be avoided if non-sentient AI of identical capabilities are possible instead.
1692956123266,82,48,45,8,1,false,false,0.3416666666666667,"The material costs of computing and AI (electricity, water, land, ...), and who gets to decide to spend those, are a key governance issue"
1692952562063,81,23,34,12,1,false,false,0.2928104575163399,"On their current development and release paradigm, LLMs are far more likely to pollute and degrade our information ecosystem than improve it"
1692910954318,80,65,34,1,1,false,false,0.4735729386892178,There needs to be a great shift towards funding/investing in AI interpretability research instead of raw capabilities as soon as possible.
1692910498170,79,65,43,0,1,false,false,0.4871794871794872,"AI's advantages and weaknesses (Better memory, faster thinking,Heavy energy dependence) Should be communicated more clearly to the public."
1692896703776,78,21,8,33,1,false,false,0.05263157894736842,The most important consideration is stopping AI from killing all of us and ending the human race.  All other concerns irrelevant.
1692894764014,77,21,1,0,-1,false,false,0.3333333333333333,"European policy leaders are anti-immigrant, anti-semitic, and anti-American and cannot be trusted to dictate AI values"
1692894622135,76,21,17,13,1,false,false,0.16,The international community is untrustworthy and has demonstrable biases that should not be carried forward to AI
1692894597625,75,21,1,0,-1,false,false,0.3333333333333333,Global coordination is infeasible because it would REQUIRE embedding authoritarian Chinese values in AI
1692894581343,74,21,11,24,1,false,false,0.08316008316008316,Global coordination is infeasible because it would allow authoritarian values to infect the values of AI
1692892483375,73,2,30,5,1,false,false,0.4125,"An agenda should ask how AI might supplement, but not replace us"
1692892470596,72,2,33,13,1,false,false,0.22480620155038758,Overreliance on AI may exacerbate a less skilled & less engaged citizenry
1692892402803,71,2,32,4,1,false,false,0.21577380952380953,An arms race for AI supremacy cannot be allowed
1692892397838,70,2,39,6,1,false,false,0.43224932249322495,"We must solve for a sustainable, adaptive, & effective global coordination mechanism"
1692892345150,69,2,40,2,1,false,false,0.5625,"Should think about how AI may enable global coordination solutions, enabling major states/institutions to cooperate against other crises"
1692892276593,68,2,47,1,1,false,false,0.5454545454545455,"We should consider how to incentivize AI for common good (better democracy, less pollution, improved education) rather than cost-efficiency"
1692892142177,67,2,47,10,1,false,false,0.2510204081632653,"A business imperative (i.e., profits, growth) must not be the driving force of AI innovation"
1692821060329,63,54,5,2,1,false,false,0.02932551319648094,Small-world networks provide a precise way of describing how to balance between distribution and regulation of AI.
1692799361980,54,47,2,0,-1,false,false,0.1875,"How might AI be used to enable global coordination solutions, enabling major states/institutions to cooperate against other crises & x-risks"
1692884222207,66,56,45,6,1,false,false,0.4421052631578948,"Governments should introduce mandatory reporting requirements for foundation model developers, e.g. at the start or end of training runs."
1692884151269,65,56,52,2,1,false,false,0.7855297157622738,"Governments should consider public investment in, and development of, AI to steer applications towards generating long-term public benefit."
1692884098893,64,56,42,1,1,false,false,0.6243902439024391,"Governments should clarify liability law, so that legal & financial liability for AI risk is distributed fairly along AI value chains."
1692820650532,62,54,35,13,1,false,false,0.2040816326530612,"Asking AI to seek truth may provide some safety, but we should also align AI with other values like having fun, freedom, and love."
1692820303488,61,54,21,8,1,false,false,0.22702702702702704,Everyone should list their preference for maintaining their individuality as we become increasingly connected to AI and each other.
1692819838595,60,54,35,21,1,false,false,0.22222222222222218,Predicting as far into the future as possible is critical for existential safety as it allows earlier detection and mitigation of threats.
1692819737395,59,54,21,19,1,false,false,0.17647058823529416,"AIs potential to help solve major problems related to energy, health, & planetary risks make pausing AI development more risky than not."
1692819338403,58,54,36,10,1,false,false,0.3888888888888889,"AIs should consider the effect their decisions will have on human freedom & autonomy balanced against on peace, harmony, and safety."
1692819026844,57,54,22,12,1,false,false,0.22972972972972974,"Love in the forms of connection, tolerance, caring, and compassion are central human values that should be encouraged in AI training."
1692818782307,56,54,27,21,1,false,false,0.10683760683760683,"Values used in training AIs, like those in Anthropic's Constitutional AI, should be voted on by a global electorate."
1692811490067,55,52,29,11,1,false,false,0.31578947368421045,"The development of AI companions is net beneficial to humanity, and should correspondingly not be banned."
1692799242150,53,47,6,1,-1,false,false,0.41666666666666663,"A business imperative (i.e., profits, growth) must not be the driving force of AI innovation—look where that got us with social media"
1692799070144,52,47,28,24,1,false,false,0.16666666666666666,"At some point we must consider consciousness/sentience and when AI might be ""awake"", potentially deserving ethical rights & considerations"
1692798897236,51,47,3,1,-1,false,false,0.2,"How might we incentivize AI for common goods (e.g., better democracy, less pollution, improved education) rather than merely cost-efficiency"
1692798780926,50,47,5,1,-1,false,false,0.3571428571428571,"We must solve for a sustainable, adaptive, & effective global coordination mechanism—an arms race for AI supremacy cannot be allowed"
1692794392889,49,48,39,19,1,false,false,0.16735028712059064,The epistemic risks of AI are a consequence of how our social structures enable and incentivise wealth accumulation
1692794170812,48,48,48,9,1,false,false,0.40247678018575844,"AI governance alone is not enough: it is necessary to critique both the state and capitalism, to understand how AI consolidates their power"
1692793923643,47,48,15,6,-1,false,false,0.2608695652173913,"The issues we are discussing with AI are present in already established areas inc. statistics, quantitative research, and machine learning"
1692793776522,46,48,2,3,-1,false,false,0.125,"Pol.is is not a deliberation platform: voting on 140 character statements is not discussion, there is no room for nuance"
1692793658587,45,48,5,0,-1,false,false,0.4,"Truly deliberative and participatory forms of democratic governance require a plurality of processes, all open to discussion and change"
1692793607983,44,47,47,5,1,false,false,0.49709302325581395,AI could aid in discovering production/extraction efficiencies (of scarce resources) and also accelerate human-caused environmental damage
1692793493779,43,47,52,9,1,false,false,0.2417695473251029,"AI may perpetuate not only cultural bias, but an ontology that is capitalist/extractive/zero-sum—embedding unsustainable mindsets is a risk"
1692793478623,42,48,52,5,1,false,false,0.4742647058823529,Steps must be taken to ensure that future technological developments do not concentrate power in the hands of the state or private companies
1692793120342,41,47,34,16,1,false,false,0.29166666666666663,"In their current level of sophistication, LLMs like ChatGPT do not appear convincingly worrisome—it's what they imply will come next"
1692793003423,40,47,1,2,-1,false,false,0.1,"Overreliance on AI may exacerbate a less skilled & less engaged citizenry; an agenda should ask how AI might supplement, but not replace us?"
1692759512461,39,21,17,23,1,false,false,0.1282894736842105,"It is moral to use the threat of war to constrain development of AI, just like we use the threat of war to constrain nuclear development"
1692759462922,38,21,36,32,1,false,false,0.14906832298136644,We should encourage nation-states to regulate AIs as if they were as risky as nuclear technology
1692759418271,37,21,21,35,1,false,false,0.11454545454545456,"The most important thing is avoiding the death of the human race; everyday bias from AI models, while terrible, is far less important."
1692747267815,36,44,43,6,1,false,false,0.4361471861471861,"Future AI models have the potential to lower expertise barriers for crafting biological weapons, which poses a significant global threat"
1692728964492,35,41,31,3,1,false,false,0.2911764705882353,I think the development of AI will relate heavily to the cultural shifts present in our phase in history w/ institutional trust.
1692722978671,34,37,17,15,1,false,false,0.1282051282051282,The use of AI in external and internal facing tools should be regulated differently.
1692722871486,33,37,25,24,1,false,false,0.18535469107551483,Regulation of AI should be different for companies of different sizes.
1692721009043,32,35,42,4,1,false,false,0.47001223990208074,"We need more pragmatic and less moralistic discussion on how to democratize AI (e.g., public funding (access) and IP reforms(innovation))"
1692711350471,31,33,19,21,1,false,false,0.09090909090909091,We should discourage any use of AI to generate statements that look like facts.
1692699494077,30,29,32,48,1,false,false,0.15384615384615385,I am supportive of the pursuit of AI superintelligence as a goal
1692699027116,29,29,54,30,1,false,false,0.24691358024691357,"Greater focus should be placed on tackling the near-term risks of AI (bias, misinformation, etc.) than the existential risks."
1692695610742,28,25,50,2,1,false,false,0.6589147286821706,"Greater priority should be awarded to educating the public on AI's societal impacts, including its incorporation into national curriculums"
1692686308446,27,22,56,13,1,false,false,0.4405737704918033,Companies and institutions should be formally celebrated when they explicitly label interactions with them as AI or human-based
1692685960872,26,22,53,16,1,false,false,0.3361111111111111,"Societies need to be preemptive and design for mass unemployment linked to AI, rather than wait and react after people start suffering"
1692605454839,23,17,68,5,1,false,false,0.6327683615819208,"Governance of AI must pay attention to its material dimensions e.g. its energy demands, or the creation of physical infrastructure"
1692605756942,25,17,10,44,1,false,false,0.031746031746031744,The costs of democratisation of developing and deploying AI outweigh the benefits
1692605622906,24,17,2,57,1,false,false,0.003623188405797101,"I would accept less regulatory scrutiny of AI development and deployment, if it meant that AI services were cheaper to use"
1692605079544,22,17,60,15,1,false,false,0.26,Democratisation of the development and deployment of AI is inherently limited if we do not also democratise the ownership of its production.
1692361462832,21,16,76,1,1,false,false,0.6300000000000001,Decisions about how this tech is developed should not lie solely in the hands of private companies and their employees
1692361395905,20,16,75,6,1,false,false,0.6746031746031745,"Institutions, business and governments need to be transparent in the ways they use AI, we need legislation and regulation to secure this"
1692361350582,19,16,63,4,1,false,false,0.5,We should be very weary of AI models being trained on data previously generated by other AI models
1692349817223,18,15,50,12,1,false,false,0.4751552795031055,The use of AI needs to be embraced within education systems to shift away from memorisation model to a critical and creative one
1692349627097,17,15,60,19,1,false,false,0.14053254437869822,AI should be embraced for the public good. Private entities controlling either need to be open source or governed by a public body
1692349443865,16,15,42,12,1,false,false,0.3538011695906432,AI's potential and pitfalls are overstated by AI 'experts'. The conversation about it shouldn't exclude opinions of everyone else
1692349301010,15,15,31,10,1,false,false,0.22291021671826625,AI will create capacity in the labour market as it takes on easier repetitive tasks. This will should work with not against working reform
1692349162156,14,14,64,9,1,false,false,0.4225,We need a permanent global deliberative forum for the regulation of AI development.
1692349077762,13,14,42,6,1,false,false,0.28404344193817876,We must be careful not to conflate dangerous 'language hacking' potential of LLMs etc with the tremendous benefits of focussed AI tools.
1692291508990,12,11,70,15,1,false,false,0.3824175824175824,The ability for frontier AI models to undermine democracy is an underaddressed problem.
1692289371702,11,8,83,4,1,false,false,0.8119212962962963,"Global AI regulation needs to involve civil society, academia, industry and the open source community to get to the best possible outcome"
1692289309214,10,8,80,12,1,false,false,0.3746505125815471,We need global standards in place to evaluate the environmental impact of AI technologies
1692289274155,9,8,77,3,1,false,false,0.7365079365079366,"We need to foster better education and awareness of generative AI, it’s potential benefits and it’s limitations/biases."
1692289186186,8,8,78,11,1,false,false,0.48972602739726023,Bias in training data is an area that needs to be urgently addresses to prevent the perpetuation of discrimination and cultural stereotypes
1692289128243,7,8,55,13,1,false,false,0.3965744400527009,"Global AI regulation needs to empower the open source community as without it, it will be very difficult to have the right checks in place"
1692285000586,6,2,37,10,1,false,true,0.2049586776859504,My work shows that the data used to train AI is the most important thing to focus on. We should regulate its use carefully.
1692027970244,3,2,27,39,1,false,false,0.05383022774327122,I am nervous and pessimistic about the current direction of AI development.
1692092132346,4,5,1,0,-1,false,false,0.3333333333333333,"If we had a visual language for explaining AI systems to stakeholders, they would have more power to effect positive change."
1692092283616,5,5,49,8,1,false,false,0.26502311248073956,"We need multiple approaches to governing AI, Focus on one too much means privileging some aspects of society over others."
1692027825057,2,2,57,12,1,false,false,0.25452488687782804,Sovereign AI capacity is essential: it cannot just be private companies developing AI.
1692027711852,1,2,54,22,1,false,false,0.37142857142857144,We need a single *international* approach to AI governance - national is not enough.
1691664050929,0,2,31,22,1,false,true,0.17543859649122806,LLMs like ChatGPT and Bard should give the same answers to prompts in Pakistan as they do in California.
